        0.0285   0.000003   0.000019   0.000022 
        0.0290   0.000003   0.000019   0.000022 
        0.0295   0.000003   0.000019   0.000022 
        0.0300   0.000003   0.000019   0.000022 
        0.0305   0.000003   0.000019   0.000022 
        0.0310   0.000003   0.000019   0.000022 
        0.0315   0.000003   0.000019   0.000022 
        0.0320   0.000003   0.000019   0.000022 
        0.0325   0.000003   0.000019   0.000022 
        0.0330   0.000003   0.000019   0.000022 
        0.0335   0.000003   0.000019   0.000022 
        0.0340   0.000003   0.000019   0.000022 
        0.0345   0.000003   0.000019   0.000022 
        0.0350   0.000003   0.000019   0.000022 
        0.0355   0.000003   0.000019   0.000022 
        0.0360   0.000003   0.000019   0.000022 
        0.0365   0.000003   0.000019   0.000022 
        0.0370   0.000002   0.000019   0.000022 
        0.0375   0.000002   0.000019   0.000022 
        0.0380   0.000002   0.000019   0.000022 
        0.0385   0.000002   0.000019   0.000022 
        0.0390   0.000002   0.000019   0.000022 
        0.0395   0.000002   0.000019   0.000022 
        0.0400   0.000002   0.000019   0.000022 
        0.0405   0.000002   0.000019   0.000022 
        0.0410   0.000002   0.000019   0.000022 
        0.0415   0.000002   0.000019   0.000022 
        0.0420   0.000002   0.000019   0.000022 
        0.0425   0.000002   0.000019   0.000022 
        0.0430   0.000002   0.000019   0.000022 
        0.0435   0.000002   0.000019   0.000022 
        0.0440   0.000002   0.000019   0.000022 
        0.0445   0.000002   0.000019   0.000022 
        0.0450   0.000002   0.000019   0.000022 
        0.0455   0.000002   0.000019   0.000022 
        0.0460   0.000002   0.000019   0.000022 
        0.0465   0.000002   0.000019   0.000022 
        0.0470   0.000002   0.000019   0.000022 
        0.0475   0.000002   0.000019   0.000022 
        0.0480   0.000002   0.000019   0.000022 
        0.0485   0.000002   0.000019   0.000022 
        0.0490   0.000002   0.000019   0.000022 
        0.0495   0.000002   0.000019   0.000022 
        0.0500   0.000002   0.000019   0.000022 
        0.0505   0.000002   0.000019   0.000022 
        0.0510   0.000002   0.000019   0.000021 
        0.0515   0.000002   0.000019   0.000021 
        0.0520   0.000002   0.000019   0.000021 
        0.0525   0.000002   0.000019   0.000021 
        0.0530   0.000002   0.000019   0.000021 
        0.0535   0.000002   0.000019   0.000021 
        0.0540   0.000002   0.000019   0.000021 
        0.0545   0.000002   0.000019   0.000021 
        0.0550   0.000002   0.000019   0.000021 
        0.0555   0.000002   0.000019   0.000021 
        0.0560   0.000002   0.000019   0.000021 
        0.0565   0.000002   0.000019   0.000021 
        0.0570   0.000002   0.000019   0.000021 
        0.0575   0.000002   0.000019   0.000021 
        0.0580   0.000002   0.000019   0.000021 
        0.0585   0.000002   0.000019   0.000021 
        0.0590   0.000002   0.000019   0.000021 
        0.0595   0.000002   0.000019   0.000021 
        0.0600   0.000002   0.000019   0.000021 
        0.0605   0.000002   0.000019   0.000021 
        0.0610   0.000002   0.000019   0.000021 
        0.0615   0.000002   0.000019   0.000021 
        0.0620   0.000002   0.000019   0.000021 
        0.0625   0.000002   0.000019   0.000021 
        0.0630   0.000002   0.000019   0.000021 
        0.0635   0.000002   0.000019   0.000021 
        0.0640   0.000002   0.000019   0.000021 
        0.0645   0.000002   0.000019   0.000021 
        0.0650   0.000002   0.000019   0.000021 
        0.0655   0.000002   0.000019   0.000021 
        0.0660   0.000002   0.000019   0.000021 
        0.0665   0.000002   0.000019   0.000021 
        0.0670   0.000002   0.000019   0.000021 
        0.0675   0.000002   0.000019   0.000021 
        0.0680   0.000002   0.000019   0.000021 
        0.0685   0.000002   0.000019   0.000021 
        0.0690   0.000002   0.000019   0.000021 
        0.0695   0.000002   0.000019   0.000021 
        0.0700   0.000002   0.000019   0.000021 
        0.0705   0.000002   0.000019   0.000021 
        0.0710   0.000002   0.000019   0.000021 
        0.0715   0.000002   0.000019   0.000021 
        0.0720   0.000002   0.000019   0.000021 
        0.0725   0.000002   0.000019   0.000021 
        0.0730   0.000002   0.000019   0.000021 
        0.0735   0.000002   0.000019   0.000021 
        0.0740   0.000002   0.000019   0.000021 
        0.0745   0.000002   0.000019   0.000021 
        0.0750   0.000002   0.000019   0.000021 
        0.0755   0.000002   0.000019   0.000021 
        0.0760   0.000002   0.000019   0.000021 
        0.0765   0.000002   0.000019   0.000021 
        0.0770   0.000002   0.000019   0.000021 
        0.0775   0.000002   0.000019   0.000021 
        0.0780   0.000002   0.000019   0.000021 
        0.0785   0.000002   0.000019   0.000021 
        0.0790   0.000002   0.000019   0.000021 
        0.0795   0.000002   0.000019   0.000021 
        0.0800   0.000002   0.000019   0.000021 
        0.0805   0.000002   0.000019   0.000021 
        0.0810   0.000002   0.000019   0.000021 
        0.0815   0.000002   0.000019   0.000021 
        0.0820   0.000002   0.000019   0.000021 
        0.0825   0.000002   0.000019   0.000021 
        0.0830   0.000002   0.000019   0.000021 
        0.0835   0.000002   0.000019   0.000021 
        0.0840   0.000002   0.000019   0.000021 
        0.0845   0.000002   0.000019   0.000021 
        0.0850   0.000002   0.000020   0.000021 
        0.0855   0.000002   0.000020   0.000021 
        0.0860   0.000002   0.000020   0.000021 
        0.0865   0.000002   0.000020   0.000021 
        0.0870   0.000002   0.000020   0.000021 
        0.0875   0.000002   0.000020   0.000021 
        0.0880   0.000002   0.000020   0.000021 
        0.0885   0.000002   0.000020   0.000021 
        0.0890   0.000002   0.000020   0.000021 
        0.0895   0.000002   0.000020   0.000021 
        0.0900   0.000002   0.000020   0.000021 
        0.0905   0.000002   0.000020   0.000021 
        0.0910   0.000002   0.000020   0.000021 
        0.0915   0.000002   0.000020   0.000021 
        0.0920   0.000002   0.000020   0.000021 
        0.0925   0.000002   0.000020   0.000021 
        0.0930   0.000002   0.000020   0.000021 
        0.0935   0.000002   0.000020   0.000021 
        0.0940   0.000002   0.000020   0.000021 
        0.0945   0.000002   0.000020   0.000021 
        0.0950   0.000002   0.000020   0.000021 
        0.0955   0.000002   0.000020   0.000021 
        0.0960   0.000002   0.000020   0.000021 
        0.0965   0.000002   0.000020   0.000021 
        0.0970   0.000002   0.000020   0.000021 
        0.0975   0.000002   0.000020   0.000021 
        0.0980   0.000002   0.000020   0.000021 
        0.0985   0.000002   0.000020   0.000021 
        0.0990   0.000002   0.000020   0.000021 
        0.0995   0.000002   0.000020   0.000021 
        0.1000   0.000002   0.000020   0.000021 
        0.1005   0.000002   0.000020   0.000021 
        0.1010   0.000002   0.000020   0.000021 
        0.1015   0.000002   0.000020   0.000021 
        0.1020   0.000002   0.000020   0.000021 
        0.1025   0.000002   0.000020   0.000021 
        0.1030   0.000002   0.000020   0.000021 
        0.1035   0.000002   0.000020   0.000021 
        0.1040   0.000002   0.000020   0.000021 
        0.1045   0.000002   0.000020   0.000021 
        0.1050   0.000002   0.000020   0.000021 
        0.1055   0.000002   0.000020   0.000021 
        0.1060   0.000002   0.000020   0.000021 
        0.1065   0.000002   0.000020   0.000021 
        0.1070   0.000002   0.000020   0.000021 
        0.1075   0.000002   0.000020   0.000021 
        0.1080   0.000002   0.000020   0.000021 
        0.1085   0.000002   0.000020   0.000021 
        0.1090   0.000002   0.000020   0.000021 
        0.1095   0.000002   0.000020   0.000021 
        0.1100   0.000002   0.000020   0.000021 
        0.1105   0.000002   0.000020   0.000021 
        0.1110   0.000002   0.000020   0.000021 
        0.1115   0.000002   0.000020   0.000021 
        0.1120   0.000002   0.000020   0.000021 
        0.1125   0.000002   0.000020   0.000021 
        0.1130   0.000002   0.000020   0.000021 
        0.1135   0.000002   0.000020   0.000021 
        0.1140   0.000002   0.000020   0.000021 
        0.1145   0.000002   0.000020   0.000021 
        0.1150   0.000002   0.000020   0.000021 
        0.1155   0.000002   0.000020   0.000021 
        0.1160   0.000002   0.000020   0.000021 
        0.1165   0.000002   0.000020   0.000021 
        0.1170   0.000002   0.000020   0.000021 
        0.1175   0.000002   0.000020   0.000021 
        0.1180   0.000002   0.000020   0.000021 
        0.1185   0.000002   0.000020   0.000021 
        0.1190   0.000002   0.000020   0.000021 
        0.1195   0.000002   0.000020   0.000021 
        0.1200   0.000002   0.000020   0.000021 
        0.1205   0.000002   0.000020   0.000021 
        0.1210   0.000002   0.000020   0.000021 
        0.1215   0.000002   0.000020   0.000021 
        0.1220   0.000002   0.000020   0.000021 
        0.1225   0.000002   0.000020   0.000021 
        0.1230   0.000002   0.000020   0.000021 
        0.1235   0.000002   0.000020   0.000021 
        0.1240   0.000002   0.000020   0.000021 
        0.1245   0.000002   0.000020   0.000021 
        0.1250   0.000002   0.000020   0.000021 
        0.1255   0.000002   0.000020   0.000021 
        0.1260   0.000002   0.000020   0.000021 
        0.1265   0.000002   0.000020   0.000021 
        0.1270   0.000002   0.000020   0.000021 
        0.1275   0.000002   0.000020   0.000021 
        0.1280   0.000002   0.000020   0.000021 
        0.1285   0.000002   0.000020   0.000021 
        0.1290   0.000002   0.000020   0.000021 
        0.1295   0.000002   0.000020   0.000021 
        0.1300   0.000002   0.000020   0.000021 
        0.1305   0.000002   0.000020   0.000021 
        0.1310   0.000002   0.000020   0.000021 
        0.1315   0.000002   0.000020   0.000021 
        0.1320   0.000002   0.000020   0.000021 
        0.1325   0.000002   0.000020   0.000021 
        0.1330   0.000002   0.000020   0.000021 
        0.1335   0.000002   0.000020   0.000021 
        0.1340   0.000002   0.000020   0.000021 
        0.1345   0.000002   0.000020   0.000021 
        0.1350   0.000002   0.000020   0.000021 
        0.1355   0.000002   0.000020   0.000021 
        0.1360   0.000002   0.000020   0.000021 
        0.1365   0.000002   0.000020   0.000021 
        0.1370   0.000002   0.000020   0.000021 
        0.1375   0.000002   0.000020   0.000021 
        0.1380   0.000002   0.000020   0.000021 
        0.1385   0.000002   0.000020   0.000021 
        0.1390   0.000002   0.000020   0.000021 
        0.1395   0.000002   0.000020   0.000021 
        0.1400   0.000002   0.000020   0.000021 
        0.1405   0.000002   0.000020   0.000021 
        0.1410   0.000002   0.000020   0.000021 
        0.1415   0.000002   0.000020   0.000021 
        0.1420   0.000002   0.000020   0.000021 
        0.1425   0.000002   0.000020   0.000021 
        0.1430   0.000002   0.000020   0.000021 
        0.1435   0.000002   0.000020   0.000021 
        0.1440   0.000002   0.000020   0.000021 
        0.1445   0.000002   0.000020   0.000021 
        0.1450   0.000002   0.000020   0.000021 
        0.1455   0.000002   0.000020   0.000021 
        0.1460   0.000002   0.000020   0.000021 
        0.1465   0.000002   0.000020   0.000021 
        0.1470   0.000002   0.000020   0.000021 
        0.1475   0.000002   0.000020   0.000021 
        0.1480   0.000002   0.000020   0.000021 
        0.1485   0.000002   0.000020   0.000021 
        0.1490   0.000002   0.000020   0.000021 
        0.1495   0.000002   0.000020   0.000021 
        0.1500   0.000002   0.000020   0.000021 
        0.1505   0.000002   0.000020   0.000022 
        0.1510   0.000002   0.000020   0.000022 
        0.1515   0.000002   0.000020   0.000022 
        0.1520   0.000002   0.000020   0.000022 
        0.1525   0.000002   0.000020   0.000022 
        0.1530   0.000002   0.000020   0.000022 
        0.1535   0.000002   0.000020   0.000022 
        0.1540   0.000002   0.000020   0.000022 
        0.1545   0.000002   0.000020   0.000022 
        0.1550   0.000002   0.000020   0.000022 
        0.1555   0.000002   0.000020   0.000022 
        0.1560   0.000002   0.000020   0.000022 
        0.1565   0.000002   0.000020   0.000022 
        0.1570   0.000002   0.000020   0.000022 
        0.1575   0.000002   0.000020   0.000022 
        0.1580   0.000002   0.000020   0.000022 
        0.1585   0.000002   0.000020   0.000022 
        0.1590   0.000002   0.000020   0.000022 
        0.1595   0.000002   0.000020   0.000022 
        0.1600   0.000002   0.000020   0.000022 
        0.1605   0.000002   0.000020   0.000022 
        0.1610   0.000002   0.000020   0.000022 
        0.1615   0.000002   0.000020   0.000022 
        0.1620   0.000002   0.000020   0.000022 
        0.1625   0.000002   0.000020   0.000022 
        0.1630   0.000002   0.000020   0.000022 
        0.1635   0.000002   0.000020   0.000022 
        0.1640   0.000002   0.000020   0.000022 
        0.1645   0.000002   0.000020   0.000022 
        0.1650   0.000002   0.000020   0.000022 
        0.1655   0.000002   0.000020   0.000022 
        0.1660   0.000002   0.000020   0.000022 
        0.1665   0.000002   0.000020   0.000022 
        0.1670   0.000002   0.000020   0.000022 
        0.1675   0.000002   0.000020   0.000022 
        0.1680   0.000002   0.000020   0.000022 
        0.1685   0.000002   0.000020   0.000022 
        0.1690   0.000002   0.000020   0.000022 
        0.1695   0.000002   0.000020   0.000022 
        0.1700   0.000002   0.000020   0.000022 
        0.1705   0.000002   0.000020   0.000022 
        0.1710   0.000002   0.000020   0.000022 
        0.1715   0.000002   0.000020   0.000022 
        0.1720   0.000002   0.000020   0.000022 
        0.1725   0.000002   0.000020   0.000022 
        0.1730   0.000002   0.000020   0.000022 
        0.1735   0.000002   0.000020   0.000022 
        0.1740   0.000002   0.000020   0.000022 
        0.1745   0.000002   0.000020   0.000022 
        0.1750   0.000002   0.000020   0.000022 
        0.1755   0.000002   0.000020   0.000022 
        0.1760   0.000002   0.000020   0.000022 
        0.1765   0.000002   0.000020   0.000022 
        0.1770   0.000002   0.000020   0.000022 
        0.1775   0.000002   0.000020   0.000022 
        0.1780   0.000002   0.000020   0.000022 
        0.1785   0.000002   0.000020   0.000022 
        0.1790   0.000002   0.000020   0.000022 
        0.1795   0.000002   0.000020   0.000022 
        0.1800   0.000002   0.000020   0.000022 
        0.1805   0.000002   0.000020   0.000022 
        0.1810   0.000002   0.000020   0.000022 
        0.1815   0.000002   0.000020   0.000022 
        0.1820   0.000002   0.000020   0.000022 
        0.1825   0.000002   0.000020   0.000022 
        0.1830   0.000002   0.000020   0.000022 
        0.1835   0.000002   0.000020   0.000022 
        0.1840   0.000002   0.000020   0.000022 
        0.1845   0.000002   0.000020   0.000022 
        0.1850   0.000002   0.000020   0.000022 
        0.1855   0.000002   0.000020   0.000022 
        0.1860   0.000003   0.000020   0.000022 
        0.1865   0.000003   0.000020   0.000022 
        0.1870   0.000003   0.000020   0.000022 
        0.1875   0.000003   0.000020   0.000022 
        0.1880   0.000003   0.000020   0.000022 
        0.1885   0.000003   0.000020   0.000022 
        0.1890   0.000003   0.000020   0.000022 
        0.1895   0.000003   0.000020   0.000022 
        0.1900   0.000003   0.000020   0.000022 
        0.1905   0.000003   0.000020   0.000022 
        0.1910   0.000003   0.000020   0.000022 
        0.1915   0.000003   0.000020   0.000022 
        0.1920   0.000003   0.000020   0.000022 
        0.1925   0.000003   0.000020   0.000022 
        0.1930   0.000003   0.000020   0.000022 
        0.1935   0.000003   0.000020   0.000022 
        0.1940   0.000003   0.000020   0.000022 
        0.1945   0.000003   0.000020   0.000022 
        0.1950   0.000003   0.000020   0.000022 
        0.1955   0.000003   0.000020   0.000022 
        0.1960   0.000003   0.000020   0.000022 
        0.1965   0.000003   0.000020   0.000022 
        0.1970   0.000003   0.000020   0.000022 
        0.1975   0.000003   0.000020   0.000022 
        0.1980   0.000003   0.000020   0.000022 
        0.1985   0.000003   0.000020   0.000022 
        0.1990   0.000003   0.000020   0.000022 
        0.1995   0.000003   0.000020   0.000022 
        0.2000   0.000003   0.000020   0.000022 
        0.2005   0.000003   0.000020   0.000022 
        0.2010   0.000003   0.000020   0.000022 
        0.2015   0.000003   0.000020   0.000022 
        0.2020   0.000003   0.000020   0.000022 
        0.2025   0.000003   0.000020   0.000022 
        0.2030   0.000003   0.000020   0.000022 
        0.2035   0.000003   0.000020   0.000023 
        0.2040   0.000003   0.000020   0.000023 
        0.2045   0.000003   0.000020   0.000023 
        0.2050   0.000003   0.000020   0.000023 
        0.2055   0.000003   0.000020   0.000023 
        0.2060   0.000003   0.000020   0.000023 
        0.2065   0.000003   0.000020   0.000023 
        0.2070   0.000003   0.000020   0.000023 
        0.2075   0.000003   0.000020   0.000023 
        0.2080   0.000003   0.000020   0.000023 
        0.2085   0.000003   0.000020   0.000023 
        0.2090   0.000003   0.000020   0.000023 
        0.2095   0.000003   0.000020   0.000023 
        0.2100   0.000003   0.000019   0.000023 
        0.2105   0.000003   0.000019   0.000023 
        0.2110   0.000003   0.000019   0.000023 
        0.2115   0.000003   0.000019   0.000023 
        0.2120   0.000003   0.000019   0.000023 
        0.2125   0.000003   0.000019   0.000023 
        0.2130   0.000003   0.000019   0.000023 
        0.2135   0.000003   0.000019   0.000023 
        0.2140   0.000003   0.000019   0.000023 
        0.2145   0.000003   0.000019   0.000023 
        0.2150   0.000003   0.000019   0.000023 
        0.2155   0.000003   0.000019   0.000023 
        0.2160   0.000003   0.000019   0.000023 
        0.2165   0.000003   0.000019   0.000023 
        0.2170   0.000003   0.000019   0.000023 
        0.2175   0.000003   0.000019   0.000023 
        0.2180   0.000003   0.000019   0.000023 
        0.2185   0.000003   0.000019   0.000023 
        0.2190   0.000003   0.000019   0.000023 
        0.2195   0.000003   0.000019   0.000023 
        0.2200   0.000004   0.000019   0.000023 
        0.2205   0.000004   0.000019   0.000023 
        0.2210   0.000004   0.000019   0.000023 
        0.2215   0.000004   0.000019   0.000023 
        0.2220   0.000004   0.000019   0.000023 
        0.2225   0.000004   0.000019   0.000023 
        0.2230   0.000004   0.000019   0.000023 
        0.2235   0.000004   0.000019   0.000023 
        0.2240   0.000004   0.000019   0.000023 
        0.2245   0.000004   0.000019   0.000023 
        0.2250   0.000004   0.000019   0.000023 
        0.2255   0.000004   0.000019   0.000023 
        0.2260   0.000004   0.000019   0.000023 
        0.2265   0.000004   0.000019   0.000023 
        0.2270   0.000004   0.000019   0.000023 
        0.2275   0.000004   0.000019   0.000023 
        0.2280   0.000004   0.000019   0.000023 
        0.2285   0.000004   0.000019   0.000023 
        0.2290   0.000004   0.000019   0.000023 
        0.2295   0.000004   0.000019   0.000023 
        0.2300   0.000004   0.000019   0.000023 
        0.2305   0.000004   0.000019   0.000023 
        0.2310   0.000004   0.000019   0.000023 
        0.2315   0.000004   0.000019   0.000023 
        0.2320   0.000004   0.000019   0.000023 
        0.2325   0.000004   0.000019   0.000023 
        0.2330   0.000004   0.000019   0.000023 
        0.2335   0.000004   0.000019   0.000023 
        0.2340   0.000004   0.000019   0.000023 
        0.2345   0.000004   0.000019   0.000023 
        0.2350   0.000004   0.000019   0.000023 
        0.2355   0.000004   0.000019   0.000023 
        0.2360   0.000004   0.000019   0.000023 
        0.2365   0.000004   0.000019   0.000023 
        0.2370   0.000004   0.000019   0.000023 
        0.2375   0.000004   0.000019   0.000024 
        0.2380   0.000004   0.000019   0.000024 
        0.2385   0.000004   0.000019   0.000024 
        0.2390   0.000004   0.000019   0.000024 
        0.2395   0.000004   0.000019   0.000024 
        0.2400   0.000004   0.000019   0.000024 
        0.2405   0.000004   0.000019   0.000024 
        0.2410   0.000004   0.000019   0.000024 
        0.2415   0.000004   0.000019   0.000024 
        0.2420   0.000004   0.000019   0.000024 
        0.2425   0.000004   0.000019   0.000024 
        0.2430   0.000004   0.000019   0.000024 
        0.2435   0.000004   0.000019   0.000024 
        0.2440   0.000004   0.000019   0.000024 
        0.2445   0.000004   0.000019   0.000024 
        0.2450   0.000004   0.000019   0.000024 
        0.2455   0.000005   0.000019   0.000024 
        0.2460   0.000005   0.000019   0.000024 
        0.2465   0.000005   0.000019   0.000024 
        0.2470   0.000005   0.000019   0.000024 
        0.2475   0.000005   0.000019   0.000024 
        0.2480   0.000005   0.000019   0.000024 
        0.2485   0.000005   0.000019   0.000024 
        0.2490   0.000005   0.000019   0.000024 
        0.2495   0.000005   0.000019   0.000024 
        0.2500   0.000005   0.000019   0.000024 
        0.2505   0.000005   0.000019   0.000024 
        0.2510   0.000005   0.000019   0.000024 
        0.2515   0.000005   0.000019   0.000024 
        0.2520   0.000005   0.000019   0.000024 
        0.2525   0.000005   0.000019   0.000024 
        0.2530   0.000005   0.000019   0.000024 
        0.2535   0.000005   0.000019   0.000024 
        0.2540   0.000005   0.000019   0.000024 
        0.2545   0.000005   0.000019   0.000024 
        0.2550   0.000005   0.000019   0.000024 
        0.2555   0.000005   0.000019   0.000024 
        0.2560   0.000005   0.000019   0.000024 
        0.2565   0.000005   0.000019   0.000024 
        0.2570   0.000005   0.000019   0.000024 
        0.2575   0.000005   0.000019   0.000024 
        0.2580   0.000005   0.000019   0.000024 
        0.2585   0.000005   0.000019   0.000024 
        0.2590   0.000005   0.000019   0.000024 
        0.2595   0.000005   0.000019   0.000024 
        0.2600   0.000005   0.000019   0.000024 
        0.2605   0.000005   0.000019   0.000024 
        0.2610   0.000005   0.000019   0.000024 
        0.2615   0.000005   0.000019   0.000024 
        0.2620   0.000005   0.000019   0.000024 
        0.2625   0.000005   0.000019   0.000024 
        0.2630   0.000005   0.000019   0.000024 
        0.2635   0.000005   0.000019   0.000024 
        0.2640   0.000005   0.000019   0.000024 
        0.2645   0.000005   0.000019   0.000025 
        0.2650   0.000005   0.000019   0.000025 
        0.2655   0.000005   0.000019   0.000025 
        0.2660   0.000005   0.000019   0.000025 
        0.2665   0.000005   0.000019   0.000025 
        0.2670   0.000005   0.000019   0.000025 
        0.2675   0.000006   0.000019   0.000025 
        0.2680   0.000006   0.000019   0.000025 
        0.2685   0.000006   0.000019   0.000025 
        0.2690   0.000006   0.000019   0.000025 
        0.2695   0.000006   0.000019   0.000025 
        0.2700   0.000006   0.000019   0.000025 
        0.2705   0.000006   0.000019   0.000025 
        0.2710   0.000006   0.000019   0.000025 
        0.2715   0.000006   0.000019   0.000025 
        0.2720   0.000006   0.000019   0.000025 
        0.2725   0.000006   0.000019   0.000025 
        0.2730   0.000006   0.000019   0.000025 
        0.2735   0.000006   0.000019   0.000025 
        0.2740   0.000006   0.000019   0.000025 
        0.2745   0.000006   0.000019   0.000025 
        0.2750   0.000006   0.000019   0.000025 
        0.2755   0.000006   0.000019   0.000025 
        0.2760   0.000006   0.000019   0.000025 
        0.2765   0.000006   0.000019   0.000025 
        0.2770   0.000006   0.000019   0.000025 
        0.2775   0.000006   0.000019   0.000025 
        0.2780   0.000006   0.000019   0.000025 
        0.2785   0.000006   0.000019   0.000025 
        0.2790   0.000006   0.000019   0.000025 
        0.2795   0.000006   0.000019   0.000025 
        0.2800   0.000006   0.000019   0.000025 
        0.2805   0.000006   0.000019   0.000025 
        0.2810   0.000006   0.000019   0.000025 
        0.2815   0.000006   0.000019   0.000025 
        0.2820   0.000006   0.000019   0.000025 
        0.2825   0.000006   0.000019   0.000025 
        0.2830   0.000006   0.000019   0.000025 
        0.2835   0.000006   0.000019   0.000025 
        0.2840   0.000006   0.000019   0.000025 
        0.2845   0.000006   0.000019   0.000025 
        0.2850   0.000006   0.000019   0.000025 
        0.2855   0.000006   0.000019   0.000025 
        0.2860   0.000006   0.000019   0.000025 
        0.2865   0.000007   0.000019   0.000025 
        0.2870   0.000007   0.000019   0.000025 
        0.2875   0.000007   0.000019   0.000025 
        0.2880   0.000007   0.000019   0.000026 
        0.2885   0.000007   0.000019   0.000026 
        0.2890   0.000007   0.000019   0.000026 
        0.2895   0.000007   0.000019   0.000026 
        0.2900   0.000007   0.000019   0.000026 
        0.2905   0.000007   0.000019   0.000026 
        0.2910   0.000007   0.000019   0.000026 
        0.2915   0.000007   0.000019   0.000026 
        0.2920   0.000007   0.000019   0.000026 
        0.2925   0.000007   0.000019   0.000026 
        0.2930   0.000007   0.000019   0.000026 
        0.2935   0.000007   0.000019   0.000026 
        0.2940   0.000007   0.000019   0.000026 
        0.2945   0.000007   0.000019   0.000026 
        0.2950   0.000007   0.000019   0.000026 
        0.2955   0.000007   0.000019   0.000026 
        0.2960   0.000007   0.000019   0.000026 
        0.2965   0.000007   0.000019   0.000026 
        0.2970   0.000007   0.000019   0.000026 
        0.2975   0.000007   0.000019   0.000026 
        0.2980   0.000007   0.000019   0.000026 
        0.2985   0.000007   0.000019   0.000026 
        0.2990   0.000007   0.000019   0.000026 
        0.2995   0.000007   0.000019   0.000026 
        0.3000   0.000007   0.000019   0.000026 
        0.3005   0.000007   0.000019   0.000026 
        0.3010   0.000007   0.000019   0.000026 
        0.3015   0.000007   0.000019   0.000026 
        0.3020   0.000007   0.000019   0.000026 
        0.3025   0.000007   0.000019   0.000026 
        0.3030   0.000007   0.000019   0.000026 
        0.3035   0.000007   0.000019   0.000026 
        0.3040   0.000008   0.000019   0.000026 
        0.3045   0.000008   0.000019   0.000026 
        0.3050   0.000008   0.000019   0.000026 
        0.3055   0.000008   0.000019   0.000026 
        0.3060   0.000008   0.000019   0.000026 
        0.3065   0.000008   0.000019   0.000026 
        0.3070   0.000008   0.000019   0.000026 
        0.3075   0.000008   0.000019   0.000026 
        0.3080   0.000008   0.000019   0.000026 
        0.3085   0.000008   0.000019   0.000026 
        0.3090   0.000008   0.000019   0.000026 
        0.3095   0.000008   0.000019   0.000027 
        0.3100   0.000008   0.000019   0.000027 
        0.3105   0.000008   0.000019   0.000027 
        0.3110   0.000008   0.000019   0.000027 
        0.3115   0.000008   0.000019   0.000027 
        0.3120   0.000008   0.000019   0.000027 
        0.3125   0.000008   0.000019   0.000027 
        0.3130   0.000008   0.000019   0.000027 
        0.3135   0.000008   0.000019   0.000027 
        0.3140   0.000008   0.000019   0.000027 
        0.3145   0.000008   0.000019   0.000027 
        0.3150   0.000008   0.000019   0.000027 
        0.3155   0.000008   0.000019   0.000027 
        0.3160   0.000008   0.000019   0.000027 
        0.3165   0.000008   0.000019   0.000027 
        0.3170   0.000008   0.000019   0.000027 
        0.3175   0.000008   0.000019   0.000027 
